"","counts","tfidf","positivity","negativity","sentiment","words"
"1767",2,0.250886217407201,0.00350262697022767,0,Inf,"frankie"
"1768",1,0.0627215543518003,0,0.00175131348511384,0,"frat"
"1769",10,0.59362097368549,0,0.0175131348511384,0,"fraud"
"1770",1,0.269333733393025,0,0.00175131348511384,0,"fraudulent"
"1771",3,1.2199952700256,0,0.00525394045534151,0,"fraudulently"
"1772",1,0.111674962626376,0,0.00175131348511384,0,"freaking"
"1773",43,1.97984577719917,0.0262697022767075,0.0490367775831874,0.535714285714286,"free"
"1774",1,0.0995363797322048,0,0.00175131348511384,0,"freeforall"
"1775",1,0.055164740574475,0.00175131348511384,0,Inf,"freemuch"
"1776",1,0.0678321995212063,0,0.00175131348511384,0,"freetablet"
"1777",1,0.055164740574475,0.00175131348511384,0,Inf,"freeyupfree"
"1778",1,0.352205651360109,0,0.00175131348511384,0,"freezing"
"1779",1,0.234803767573406,0.00175131348511384,0,Inf,"frequent"
"1780",1,0.0285275605463017,0,0.00175131348511384,0,"frequently"
"1781",3,0.346016019496709,0.00175131348511384,0.00350262697022767,0.5,"fresh"
"1782",1,0.0284389656377728,0,0.00175131348511384,0,"fricking"
"1783",14,1.11016858352889,0.00700525394045534,0.0175131348511384,0.4,"friday"
"1784",1,0.0396421945253803,0.00175131348511384,0,Inf,"fried"
"1785",11,1.24373733256124,0.00350262697022767,0.0157618213660245,0.222222222222222,"friend"
"1786",1,0.0396421945253803,0.00175131348511384,0,Inf,"friendcoworker"
"1787",3,0.597419452289155,0,0.00525394045534151,0,"friendlier"
"1788",2,0.232360791492154,0.00175131348511384,0.00175131348511384,1,"friendliest"
"1789",55,6.38384095852991,0.0665499124343257,0.0297723292469352,2.23529411764706,"friendly"
"1790",15,1.59720366788733,0.0140105078809107,0.0122591943957968,1.14285714285714,"friends"
"1791",1,0.212961556636345,0.00175131348511384,0,Inf,"fromthis"
"1792",23,1.6220357244944,0.00350262697022767,0.0367775831873905,0.0952380952380952,"front"
"1793",1,0.0974185844187537,0,0.00175131348511384,0,"fruitless"
"1794",1,0.0285275605463017,0,0.00175131348511384,0,"fruits"
"1795",6,0.604990657764613,0.00175131348511384,0.00875656742556918,0.2,"frustrated"
"1796",6,0.382118028289202,0,0.010507880910683,0,"frustrating"
"1797",2,0.588608563179123,0.00350262697022767,0,Inf,"frustration"
"1798",2,0.141205040258211,0,0.00350262697022767,0,"frye"
"1799",1,0.114466836692036,0,0.00175131348511384,0,"frys"
"1800",1,0.0224996239198104,0,0.00175131348511384,0,"fuck"
"1801",1,0.0427913408194525,0,0.00175131348511384,0,"fucked"
"1802",3,0.0844186501830227,0,0.00525394045534151,0,"fucking"
"1803",16,1.16591014241948,0.00525394045534151,0.0227670753064799,0.230769230769231,"full"
"1804",2,0.441414877454699,0.00350262697022767,0,Inf,"fullest"
"1805",1,0.0575933769519676,0,0.00175131348511384,0,"fulltime"
"1806",1,0.0487092922093768,0,0.00175131348511384,0,"fully"
"1807",1,0.0396421945253803,0.00175131348511384,0,Inf,"fumble"
"1808",1,0.0635926870511309,0,0.00175131348511384,0,"fumbling"
"1809",10,1.31349992731143,0.010507880910683,0.00700525394045534,1.5,"fun"
"1810",1,0.0631541167956058,0,0.00175131348511384,0,"functional"
"1811",1,0.123747931558957,0,0.00175131348511384,0,"functioning"
"1812",1,0.286167091730089,0.00175131348511384,0,Inf,"functions"
"1813",4,0.228874314859347,0,0.00700525394045534,0,"funny"
"1814",1,0.0668419484333054,0,0.00175131348511384,0,"furious"
"1815",3,0.24771294575359,0.00175131348511384,0.00350262697022767,0.5,"furthermore"
"1816",1,0.111674962626376,0,0.00175131348511384,0,"furthest"
"1817",2,0.135542542796303,0.00350262697022767,0,Inf,"fuss"
"1818",13,1.39100212642258,0.0157618213660245,0.00700525394045534,2.25,"future"
"1819",1,0.0715417729325222,0,0.00175131348511384,0,"fuzzy"
"1820",2,0.155775889116961,0,0.00350262697022767,0,"fyi"
"1821",1,0.190778061153393,0,0.00175131348511384,0,"gabe"
"1822",1,0.295398288237511,0.00175131348511384,0,Inf,"gadget"
"1823",1,0.0285275605463017,0,0.00175131348511384,0,"gaining"
"1824",1,0.0457867346768142,0.00175131348511384,0,Inf,"galaxies"
"1825",21,2.20138214570982,0.0192644483362522,0.0175131348511384,1.1,"galaxy"
"1826",2,0.434531798009643,0.00175131348511384,0.00175131348511384,1,"gallery"
"1827",2,0.13810528078974,0,0.00350262697022767,0,"games"
"1828",1,0.0554990723355324,0,0.00175131348511384,0,"gaming"
"1829",1,0.0494991726235829,0,0.00175131348511384,0,"ganna"
"1830",1,0.0863900654279514,0,0.00175131348511384,0,"garbage"
"1831",1,0.0715417729325222,0,0.00175131348511384,0,"gasket"
"1832",40,2.86248976508432,0.0227670753064799,0.0472854640980736,0.481481481481481,"gave"
"1833",1,0.0715417729325222,0,0.00175131348511384,0,"gear"
"1834",2,0.172421394784619,0,0.00350262697022767,0,"geek"
"1835",2,0.1539049905103,0,0.00350262697022767,0,"geezus"
"1836",2,0.470871245862408,0.00350262697022767,0,Inf,"gem"
"1837",9,0.844024033618526,0.00525394045534151,0.010507880910683,0.5,"general"
"1838",2,0.0442483987190775,0,0.00350262697022767,0,"generally"
"1839",2,0.473692092023333,0.00175131348511384,0.00175131348511384,1,"generation"
"1840",1,0.0457867346768142,0.00175131348511384,0,Inf,"generous"
"1841",1,0.26163848386751,0.00175131348511384,0,Inf,"genius"
"1842",1,0.069903411720327,0,0.00175131348511384,0,"geniuses"
"1843",4,1.2022892195934,0.00350262697022767,0.00350262697022767,1,"gentleman"
"1844",4,0.693107909540634,0,0.00700525394045534,0,"gentlemen"
"1845",1,0.0319071321789646,0,0.00175131348511384,0,"gently"
"1846",2,0.822589606927346,0.00175131348511384,0.00175131348511384,1,"genuine"
"1847",2,0.535456619346894,0.00350262697022767,0,Inf,"genuinely"
"1848",14,0.903147563743329,0.00700525394045534,0.0175131348511384,0.4,"gets"
"1849",55,3.77994728970559,0.0297723292469352,0.0665499124343257,0.447368421052632,"getting"
"1850",1,0.0224996239198104,0,0.00175131348511384,0,"ghost"
"1851",1,0.123747931558957,0,0.00175131348511384,0,"giant"
"1852",2,0.24106051124778,0,0.00350262697022767,0,"gift"
"1853",1,0.0668419484333054,0,0.00175131348511384,0,"gifted"
"1854",3,0.295593263100571,0.00175131348511384,0.00350262697022767,0.5,"gig"
"1855",1,0.19907275946441,0,0.00175131348511384,0,"gigmonth"
"1856",1,0.109016034944796,0,0.00175131348511384,0,"gimmicks"
"1857",4,0.423615120774634,0.00175131348511384,0.00525394045534151,0.333333333333333,"gina"
"1858",1,0.128976717399477,0,0.00175131348511384,0,"ginny"
"1859",23,2.52571222470739,0.0157618213660245,0.0245183887915937,0.642857142857143,"girl"
"1860",4,0.533402009159543,0.00700525394045534,0,Inf,"girlfriend"
"1861",2,0.172356846537505,0.00175131348511384,0.00175131348511384,1,"girls"
"1862",1,0.130819241933755,0,0.00175131348511384,0,"gist"
"1863",67,3.55813176824936,0.021015761821366,0.0963222416812609,0.218181818181818,"give"
"1864",1,0.0678321995212063,0,0.00175131348511384,0,"giveaway"
"1865",20,1.77368625612707,0.00700525394045534,0.0280210157618214,0.25,"given"
"1866",4,0.55832568367265,0.00175131348511384,0.00525394045534151,0.333333333333333,"gives"
"1867",13,1.24351068326535,0.00700525394045534,0.0157618213660245,0.444444444444444,"giving"
"1868",11,1.458812489675,0.00875656742556918,0.010507880910683,0.833333333333333,"glad"
"1869",2,0.327374531206847,0.00175131348511384,0.00175131348511384,1,"glasses"
"1870",1,0.352205651360109,0.00175131348511384,0,Inf,"glendale"
"1871",1,0.157885291989015,0,0.00175131348511384,0,"glitches"
"1872",1,0.254370748204523,0,0.00175131348511384,0,"glorified"
"1873",1,0.0614587042641802,0,0.00175131348511384,0,"glorious"
"1874",2,0.0836287391357337,0,0.00350262697022767,0,"glyde"
"1875",1,0.0284389656377728,0,0.00175131348511384,0,"goad"
"1876",2,0.448534472252356,0.00350262697022767,0,Inf,"goal"
"1877",1,0.0396421945253803,0.00175131348511384,0,Inf,"gobbled"
"1878",9,0.970086785274707,0.00350262697022767,0.0122591943957968,0.285714285714286,"god"
"1879",11,1.79381752482553,0.00875656742556918,0.010507880910683,0.833333333333333,"goes"
"1880",130,4.75229412283972,0.0542907180385289,0.17338003502627,0.313131313131313,"going"
"1881",2,0.282889360594881,0.00175131348511384,0.00175131348511384,1,"gold"
"1882",1,0.0487092922093768,0,0.00175131348511384,0,"golden"
"1883",1,0.055164740574475,0.00175131348511384,0,Inf,"golf"
"1884",18,1.12865570524979,0.00525394045534151,0.0262697022767075,0.2,"gone"
"1885",3,0.317873362606377,0,0.00525394045534151,0,"gonna"
"1886",101,6.40388076075046,0.0788091068301226,0.0980735551663748,0.803571428571428,"good"
"1887",1,0.315770583978029,0,0.00175131348511384,0,"goodby"
"1888",1,0.0529326412448719,0,0.00175131348511384,0,"goodfriendly"
"1889",1,0.416243042516493,0.00175131348511384,0,Inf,"goodletroy"
"1890",1,0.113053665868677,0.00175131348511384,0,Inf,"goodshe"
"1891",1,0.381556122306785,0.00175131348511384,0,Inf,"goodyear"
"1892",1,0.0863900654279514,0.00175131348511384,0,Inf,"goofy"
"1893",1,0.055164740574475,0.00175131348511384,0,Inf,"google"
"1894",1,0.152622448922714,0.00175131348511384,0,Inf,"googling"
"1895",1,0.352205651360109,0.00175131348511384,0,Inf,"goose"
"1896",1,0.0824986210393049,0,0.00175131348511384,0,"gordo"
"1897",168,6.87489802642501,0.134851138353765,0.159369527145359,0.846153846153846,"got"
"1898",1,0.286167091730089,0.00175131348511384,0,Inf,"goto"
"1899",6,0.416145166150454,0.00350262697022767,0.00700525394045534,0.5,"gotta"
"1900",13,0.968763734849073,0.00525394045534151,0.0175131348511384,0.3,"gotten"
"1901",2,0.195391207546877,0,0.00350262697022767,0,"govt"
"1902",2,0.358174647873922,0.00350262697022767,0,Inf,"gowireless"
"1903",5,0.301308941298175,0.00350262697022767,0.00525394045534151,0.666666666666667,"grab"
"1904",1,0.0497681898661024,0,0.00175131348511384,0,"grabs"
"1905",2,0.229695786415231,0.00175131348511384,0.00175131348511384,1,"grace"
"1906",1,0.118926583576141,0.00175131348511384,0,Inf,"graces"
"1907",1,0.218032069889592,0,0.00175131348511384,0,"gracious"
"1908",1,0.0863900654279514,0,0.00175131348511384,0,"gradea"
"1909",3,0.235317966684099,0,0.00525394045534151,0,"grand"
"1910",1,0.194837168837507,0,0.00175131348511384,0,"grandmother"
"1911",1,0.277495361677662,0.00175131348511384,0,Inf,"grandsons"
"1912",2,0.165840799408305,0,0.00350262697022767,0,"granted"
"1913",5,0.44536829456544,0.00700525394045534,0.00175131348511384,4,"grateful"
"1914",1,0.0431950327139757,0,0.00175131348511384,0,"gratification"
"1915",1,0.11032948114895,0.00175131348511384,0,Inf,"gravy"
"1916",1,0.654096209668774,0.00175131348511384,0,Inf,"greater"
"1917",5,1.71629150446093,0.00525394045534151,0.00350262697022767,1.5,"greatest"
"1918",3,0.392650323578581,0.00350262697022767,0.00175131348511384,2,"greatly"
"1919",1,0.150120441563325,0,0.00175131348511384,0,"greedy"
"1920",4,0.473566171626318,0.00175131348511384,0.00525394045534151,0.333333333333333,"green"
"1921",1,0.130819241933755,0,0.00175131348511384,0,"greenfield"
"1922",3,0.300341940732005,0,0.00525394045534151,0,"greet"
"1923",39,3.66381222469958,0.042031523642732,0.0262697022767075,1.6,"greeted"
"1924",7,0.650296009626078,0,0.0122591943957968,0,"greeter"
"1925",3,0.28073847920717,0.00175131348511384,0.00350262697022767,0.5,"greeting"
"1926",1,0.269333733393025,0,0.00175131348511384,0,"greetings"
"1927",2,0.411455622546161,0,0.00350262697022767,0,"greets"
"1928",2,0.54382312902419,0.00175131348511384,0.00175131348511384,1,"greg"
"1929",2,0.300240883126651,0.00350262697022767,0,Inf,"grider"
"1930",1,0.11032948114895,0.00175131348511384,0,Inf,"gripe"
"1931",1,0.254370748204523,0.00175131348511384,0,Inf,"grocery"
"1932",1,0.118926583576141,0.00175131348511384,0,Inf,"gross"
"1933",1,0.132715172976273,0.00175131348511384,0,Inf,"ground"
"1934",1,0.457867346768142,0.00175131348511384,0,Inf,"group"
"1935",4,0.600055841218209,0.00350262697022767,0.00350262697022767,1,"groups"
"1936",2,0.170748460111378,0.00175131348511384,0.00175131348511384,1,"grow"
"1937",1,0.055164740574475,0.00175131348511384,0,Inf,"growning"
"1938",1,0.327048104834387,0.00175131348511384,0,Inf,"grownups"
"1939",1,0.0457867346768142,0.00175131348511384,0,Inf,"grumpiness"
"1940",2,0.623454372917017,0.00350262697022767,0,Inf,"grumpy"
"1941",1,0.339160997606031,0.00175131348511384,0,Inf,"guadalupe"
"1942",2,0.151061980284497,0,0.00350262697022767,0,"guarantee"
"1943",1,0.140882260544044,0.00175131348511384,0,Inf,"guaranteed"
"1944",1,0.0984660960791704,0,0.00175131348511384,0,"guaranties"
"1945",2,0.158014355623147,0,0.00350262697022767,0,"guard"
"1946",28,1.836308145982,0.0157618213660245,0.0332749562171629,0.473684210526316,"guess"
"1947",1,0.0756805531848169,0,0.00175131348511384,0,"guessed"
"1948",1,0.0271731363067147,0,0.00175131348511384,0,"guide"
"1949",1,0.0271731363067147,0,0.00175131348511384,0,"guidethere"
"1950",1,0.0285275605463017,0,0.00175131348511384,0,"guilty"
"1951",1,0.169580498803016,0.00175131348511384,0,Inf,"guinea"
"1952",1,0.0575933769519676,0,0.00175131348511384,0,"guise"
"1953",2,0.129891445891672,0.00350262697022767,0,Inf,"gus"
"1954",79,4.00389507093807,0.0367775831873905,0.101576182136602,0.362068965517241,"guy"
"1955",20,2.39098104042754,0.0175131348511384,0.0175131348511384,1,"guys"
"1956",1,0.0627215543518003,0,0.00175131348511384,0,"gym"
"1957",1,0.0558374813131881,0,0.00175131348511384,0,"habits"
"1958",2,0.131145363307422,0,0.00350262697022767,0,"hadnt"
"1959",1,0.315770583978029,0,0.00175131348511384,0,"hag"
"1960",2,0.396537698246805,0.00175131348511384,0.00175131348511384,1,"haha"
"1961",1,0.140882260544044,0,0.00175131348511384,0,"hahahahaha"
"1962",3,0.36740064716384,0,0.00525394045534151,0,"hair"
"1963",1,0.327048104834387,0.00175131348511384,0,Inf,"haired"
"1964",1,0.0284389656377728,0,0.00175131348511384,0,"hairlip"
"1965",28,1.67340422729091,0.00875656742556918,0.0402802101576182,0.217391304347826,"half"
"1966",2,0.100808432704024,0,0.00350262697022767,0,"halfway"
"1967",11,1.0512364868618,0.00525394045534151,0.0140105078809107,0.375,"hand"
"1968",3,0.860871346973493,0,0.00525394045534151,0,"handed"
"1969",1,0.208121521258246,0,0.00175131348511384,0,"handful"
"1970",3,0.214625318797567,0,0.00525394045534151,0,"handicapped"
"1971",1,0.0750602207816627,0.00175131348511384,0,Inf,"handing"
"1972",4,0.505132981833085,0,0.00700525394045534,0,"handle"
"1973",8,1.3537846053221,0.00525394045534151,0.00875656742556918,0.6,"handled"
"1974",1,0.295398288237511,0.00175131348511384,0,Inf,"handles"
"1975",2,0.63971202240358,0.00175131348511384,0.00175131348511384,1,"handling"
"1976",7,0.5410240380311,0.00350262697022767,0.00875656742556918,0.4,"hands"
"1977",1,0.0517364233636319,0.00175131348511384,0,Inf,"handsybutton"
"1978",2,0.151853535062601,0,0.00350262697022767,0,"hang"
"1979",1,0.254370748204523,0,0.00175131348511384,0,"hanging"
"1980",1,0.0494991726235829,0,0.00175131348511384,0,"hangs"
"1981",10,0.884725069499154,0.00350262697022767,0.0140105078809107,0.25,"happen"
"1982",13,0.96994377249264,0.010507880910683,0.0122591943957968,0.857142857142857,"happened"
"1983",4,0.286847878976712,0.00175131348511384,0.00525394045534151,0.333333333333333,"happening"
"1984",4,0.191950681579537,0,0.00700525394045534,0,"happens"
"1985",1,0.481965628176992,0.00175131348511384,0,Inf,"happier"
"1986",51,3.54741669806055,0.0525394045534151,0.0367775831873905,1.42857142857143,"happy"
"1987",21,1.62404955178328,0.0157618213660245,0.021015761821366,0.75,"hard"
"1988",1,0.11032948114895,0.00175131348511384,0,Inf,"hardcore"
"1989",1,0.143083545865044,0,0.00175131348511384,0,"hardearned"
"1990",1,0.176102825680055,0.00175131348511384,0,Inf,"hardly"
"1991",1,0.115915783991935,0.00175131348511384,0,Inf,"hardsell"
"1992",3,0.170346333398221,0,0.00525394045534151,0,"hardware"
"1993",1,0.0654096209668775,0.00175131348511384,0,Inf,"harp"
"1994",1,0.0396421945253803,0.00175131348511384,0,Inf,"harried"
"1995",1,0.269333733393025,0,0.00175131348511384,0,"harsh"
"1996",3,0.190780158547768,0,0.00525394045534151,0,"hasnt"
"1997",3,0.583018729116434,0.00175131348511384,0.00350262697022767,0.5,"hassle"
"1998",1,0.0627215543518003,0,0.00175131348511384,0,"hat"
"1999",10,1.15858464374528,0.00700525394045534,0.010507880910683,0.666666666666667,"hate"
"2000",1,0.0575933769519676,0,0.00175131348511384,0,"hatred"
"2001",4,0.391488356242922,0.00350262697022767,0.00350262697022767,1,"havent"
"2002",12,0.723074402918621,0.00525394045534151,0.0157618213660245,0.333333333333333,"head"
"2003",2,0.413497119760182,0,0.00350262697022767,0,"headache"
"2004",2,0.0940126914741017,0,0.00350262697022767,0,"headaches"
"2005",1,0.0750602207816627,0.00175131348511384,0,Inf,"headed"
"2006",4,0.376953456819044,0.00175131348511384,0.00525394045534151,0.333333333333333,"heading"
"2007",1,0.19907275946441,0,0.00175131348511384,0,"headlights"
"2008",2,0.0956374760332737,0,0.00350262697022767,0,"headquarters"
"2009",1,0.0658801937795888,0,0.00175131348511384,0,"headquarterscorporate"
"2010",2,0.132715172976273,0,0.00350262697022767,0,"headset"
"2011",13,1.27067334125592,0,0.0227670753064799,0,"hear"
"2012",12,1.05044959360892,0.00525394045534151,0.0157618213660245,0.333333333333333,"heard"
"2013",1,0.122097959138171,0,0.00175131348511384,0,"hearing"
"2014",5,1.58460856238292,0.00525394045534151,0.00350262697022767,1.5,"heart"
"2015",1,0.0631541167956058,0,0.00175131348511384,0,"heartbeat"
"2016",2,0.329452262743292,0,0.00350262697022767,0,"heat"
"2017",1,0.0319071321789646,0,0.00175131348511384,0,"heatedly"
"2018",1,0.223349925252752,0.00175131348511384,0,Inf,"heavenly"
"2019",1,0.247495863117915,0.00175131348511384,0,Inf,"heavily"
"2020",3,0.171103965155455,0.00175131348511384,0.00350262697022767,0.5,"heavy"
"2021",3,0.192382467744627,0,0.00525394045534151,0,"heck"
"2022",5,0.291670311468429,0.00175131348511384,0.00700525394045534,0.25,"hed"
"2023",1,0.0715417729325222,0,0.00175131348511384,0,"heed"
"2024",2,0.240334737665529,0,0.00350262697022767,0,"held"
"2025",2,0.0906668013402262,0,0.00350262697022767,0,"helicopter"
"2026",15,0.627927426362519,0.00350262697022767,0.0227670753064799,0.153846153846154,"hell"
"2027",7,1.17835620156127,0.00175131348511384,0.010507880910683,0.166666666666667,"hello"
"2028",2,0.26163848386751,0,0.00350262697022767,0,"helmet"
"2029",112,6.87014985621926,0.126094570928196,0.0700525394045534,1.8,"helped"
"2030",1,0.381556122306785,0,0.00175131348511384,0,"helpedwhen"
"2031",95,10.4028764832616,0.119089316987741,0.0472854640980736,2.51851851851852,"helpful"
"2032",1,0.212961556636345,0.00175131348511384,0,Inf,"helpfuland"
"2033",1,1.01748299281809,0,0.00175131348511384,0,"helpfulonce"
"2034",1,0.832486085032986,0.00175131348511384,0,Inf,"helpfulto"
"2035",37,3.11367424452683,0.0245183887915937,0.0402802101576182,0.608695652173913,"helping"
